product_id,title,description,price,currency,availability,price_idr
314079189,12 in. x 12 in. x 16 ft. 3-Sided (U-Beam) Pecky Cypress Aged Pecan Faux Wood Ceiling Beam,"our faux wood beams capture the rustic nature of authentic timber at a fraction of the cost and installation time. these hand-painted, lightweight high-density polyurethane beams are simple to install over a wood block securely attached to a ceiling, wall or doorway. our hand-crafted beams offer a green alternative to hard-to-find real timber, with unmatched authentic wood look. our beams boast deep, detailed wood textures molded from real wood, and our custom finishes offer limitless possibilities, enabling you to choose just the right color and texture for your home. enjoy high-end style, at an affordable cost.",1189.72,USD,InStock,19035520.0
302831001,1 gal. #HDPPGCN12U Woodlawn Semi-Gloss Exterior One-Coat Paint with Primer,"ppg timeless exterior paint and primer is formulated with our most advanced paint innovation providing complete one coat hide, coverage and durability. with ppg timeless uv-protect technology, you get guaranteed one coat coverage in 900 plus colors and the best resistance to extreme weather. the tough finish provides exceptional resistance to chipping, flaking and cracking and provides a mold, mildew and algae resistant coating. when you choose ppg timeless paint you can be confident that you will complete your project quickly and that the exterior of your home will stay beautiful and protected. one coat coverage only when tinted to colors specified for ppg timeless exterior paints.",48.98,USD,InStock,783680.0
312732949,Large Rectangle Walnut Beveled Glass Casual Mirror (42 in. H x 30 in. W),"this stylish mirror features a 3"" walnut oakwood finish frame. the frame is hand-joined and the mirror made to order. this mirror will be a lovely addition to any room in your home.",201.96,USD,InStock,3231360.0
313073285,1 gal. #240B-7 Carrot Stick Extra Durable Flat Interior Paint & Primer,"behr ultra scuff defense stain-blocking paint and primer* is an interior paint that's too tough to scuff and sets a new standard for flat paint durability. behr ultra scuff defense features breakthrough innovation to deliver a rich flat finish that is truly durable enough for high-traffic areas. this low-reflective flat finish is easy to clean, touches up well and hides minor surface imperfections. don't settle or compromise between the flat look you desire and higher level of durability you require. *a primer coat may be needed on some surfaces. see back label for details.",33.98,USD,InStock,543680.0
204873178,1 gal. #160D-5 Lovable Semi-Gloss Enamel Low Odor Interior Paint & Primer,"behr premium plus interior paint & primer offers exceptional durability and hide with a finish that resists mildew and stains. in addition, you'll enjoy the benefits of a low odor paint. premium plus is highly ranked by independent 3rd party labs and meets leed and greenguard gold requirements.",33.98,USD,InStock,543680.0
303926714,1 gal. #MQ3-17 Chartreuse Frost Flat Exterior Paint & Primer,"for a classic look on your home's exterior walls, choose behr ultra flat exterior paint. this traditional, non-reflective matte sheen minimizes surface imperfections on wood and vinyl siding. it provides excellent touch-up to help maintain the look, and it can also be used on stucco, brick and other masonry, as well as fences.",42.98,USD,InStock,687680.0
315235955,Grey Fabric Down Feather Filled Ottoman,"give your living room space a luxurious place for you and your family to sit with the traditional grey fabric down-filled seating. a spin on a traditional styled seating, the contemporary track arms and simple silhouette blend seamlessly in a variety of styled spaces giving this seating. premium-quality foam filling wrapped in soft grey linen upholstery for unmatched durability and comfort. dark espresso colored wood block feet make this majestic seating chicly grounded.",302.56,USD,InStock,4840960.0
314155717,1 gal. PPG1202-5 Buffalo Trail Satin Exterior Paint,"glidden essentials exterior paint is a budget-friendly solution for use on a variety of exterior surfaces. it offers good coverage, can be tinted and is 100% acrylic - all backed by a 15-years warranty. for more than 140-years, painters have trusted glidden and glidden paints to help them achieve smart, beautiful results and glidden essentials paint delivers on this tradition with a quality finish at an exceptional value.",21.98,USD,InStock,351680.0
314210041,Mermaid 60 in. Acrylic Flatbottom Bathtub in White with Shiny White Trim,"the mermaid soaking tub is an expression of modern design, practicality and just plain luxury. elegant symmetry, soft curves that counter the minimalist lines, and soothing water conspire to coax you into your bathroom haven once again. what could be better built to last and always warm to the touch, these beautiful bathtubs are a perfect place to melt away tension and stress, leaving you refreshed, recharged and renewed.",1096.0,USD,InStock,17536000.0
313372297,Irvin Diamond Tufted King Peyton Shell Upholstered Platform Bed Headboard and Wood Frame with Wood Slat Support,"is your bedroom in need of a makeover, well look no further. this velvet foam upholstered metal bed with solid wood slat and center support sets a stylish tone for your bedroom ensemble. the button-tufted padded headboard offers comfort for your head and body while you sit up in bed and the performance fabric is treated with live smart that cleans up easily and protect against spills. this bed delivers the traditional look of a platform bed and is an all-in-one solution for your mattress support and giving your bedroom the new look it finally deserves.",432.54,USD,InStock,6920640.0
310308668,2 in. x 11-1/4 in. x 8 in. Standard Highland Unfinsihed Architectural Grade PVC Corbel,"whether it is new construction, remodeling, a historic restoration, or just adding a special touch, our pvc corbels offer a distinctive decorative element with impressive beauty. pvc offers crisp detail and waterproof durability for interior and exterior applications. choose from replicated vintage designs, popular classic profiles, or new modern silhouettes that are sure to fit any style.",23.2,USD,InStock,371200.0
308311020,28 in. to 40 in. Deep Hook Telescoping Ratchet Lopper,"the br7000 deep-hook telescoping ratchet lopper makes for effortless, efficient cuts with up to 2 in. capacity. featuring push button adjustable telescoping extruded aluminum handles that extend from 28 in. to 40 in. total length, ergonomic non-slip tpr grips, and a high carbon steel blade. hand tools from barnel usa feature high quality construction with unmatched, lasting performance that are appreciated by landscape/horticulture professionals and garden enthusiasts alike.",86.97,USD,InStock,1391520.0
317526449,Solid Border Custom Size Gray 12 in. W x 31.5 in. H Indoor Carpet Stair Tread Cover Slip Resistant Backing (Set of 3),"our custom size latex back stair treads offers a large variety of size and designs. they are machine made, printed, synthetic (nylon), slip resistant latex backed customize stair treads. exclusively cut and bonded.",62.99,USD,InStock,1007840.0
310559772,8 in. x 10 in. x 6 ft. Hand Hewn Faux Wood Beam Fireplace Mantel White Washed,"our faux wood mantels capture the rustic nature of authentic beams at a fraction of the cost and installation time. these hand-painted, lightweight composite mantels are simple to install over a wood block securely attached to studs in any fireplace or wall. you can also use them as a functional piece of art or a beautiful floating shelf.",480.05,USD,InStock,7680800.0
310937894,1 qt. #S-H-490 Billiard Table Semi-Gloss Enamel Interior Paint & Primer,"love your space like never before with the high-performance formulation of behr marquee interior paint. this advanced stain-blocking paint & primer provides long-lasting beauty with exceptional durability and stain resistance. your walls will stay looking fresh and beautiful year after year – backed by a lifetime limited warranty, see back label for details.  a primer coat may be needed on some surfaces. see back label for details.",22.98,USD,InStock,367680.0
308680229,72 in. x 80 in. Viola Right Hand Inswing 1-Lite Clear Low-E Painted Fiberglass Smooth Prehung Front Door,"mmi door fiberglass front doors are built to last and can add substantial curb appeal to your home. this fiberglass smooth front door unit comes with our msystem 2-warranty on the door component and the base prehung system as well as a 10-year warranty on the glass lite. all of our fiberglass smooth front doors are virtually maintenance free and will not warp, rot, dent or split. our prehung door unit (called the msystem) seals out the weather and practically eliminates air and water infiltration all together. common door size is 72 in. x 80 in. unit dimension is 74 in. x 81.75 in. the suggested rough opening is 74.5 in. x 82.25 in. this unit comes with a 4-9/16 in. wide primed composite frame.",2079.0,USD,InStock,33264000.0
314208924,English Country 8 in. Widespread 2-Handle Bathroom Faucet in Brushed Brass,"embody the extravagance of 18th century europe by adorning your house with the traditional elegance offered by this faucet. ideal for more spacious bathrooms, widespread faucets are more spread apart and feature a 3-hole installation. the english country 8 in. widespread bathroom faucet with brass pop-up and its featured sturdy brass construction and premium brushed brass finish are guaranteed to glamorize your home's traditional ensemble for years to come. a matching finish drain is also included.",277.0,USD,InStock,4432000.0
314279104,Eternity Barcelona Blue 7 ft. 10 in. x 7 ft. 10 in. Round Area Rug,"this gorgeous, versatile area rug features a high-low textured feel in an medallion design, perfect for anyone looking to add a transitional touch to their room. the neutral tone-on-tone colorways will delicately enhance your decor, and the jute backing provides added strength. expertly crafted in turkey from high-quality polyester and durable olefin, this area rug is extra soft to the touch and will last for years to come.",239.29,USD,InStock,3828640.0
205416015,32 in. x 80 in. Traditional Zinc 3/4 Oval Lite 2-Panel Painted White Left-Hand Inswing Steel Prehung Front Door,"stanley doors helps you create an entrance that is an extension of your unique personality. our products offer lasting, elegant entryways with an emphasis on style, security and, energy efficiency. energy star certified and double bored the door can accept a lock and deadbolt of your choice. this traditional collection has a jewel inspired element and its combination of beveled and textured glass brings old world elegance and style to any home. in addition to the beauty of our doors, you could be sure that once installed, they are simple to maintain and care for and are backed by stanley's limited lifetime warranty to boot.",842.6,USD,InStock,13481600.0
315948815,Buffalo Porcelain Sculpture,"give your bookshelf, office, night table or coffee table a little whimsy with this sculpture. let these accent pieces provide a sense of style to your home atmosphere by displaying them on top of a shelf, countertop, mantel or an accent table. contemporary design. will look great on your modern style living room tables.",54.86,USD,InStock,877760.0
302638781,Athens Geometric Beige 9' 0 x 12' 0 Area Rug,"our athens collection will add a classic touch to any room in your home. simple and yet ornate at the same time, these designs delight and mesmerize. available in a wide array of colors, there's something for everyone here in the athens collection.",244.23,USD,InStock,3907680.0
310832551,Old Farm Driftwood 8 ft. x 10 ft. Tweed Indoor/Outdoor Oval Area Rug,"this rug brings tweed from then to now. the old farm tweed collection blends beautiful neutrals with muted colors to create stunning rugs. add this rug to your living room, dining room or bedroom to give your home that finishing touch.",328.61,USD,InStock,5257760.0
310288296,"Class 1 Trailer Hitch, 1-1/4"" Receiver, Select Toyota Corolla, C-HR, Towing Draw Bar","however you define adventure -- whether it's climbing onto the back of a mountain bike, hunting from the top of a tree stand or camping with the family a long way from nowhere -- curt class 1 hitches provide a light-duty towing receiver to help you bring it. each is made to fit a specific vehicle, providing easier installation, a better fit and optimal towing capacity. custom class 1 trailer hitches are available for a variety of smaller vehicle types, including the compact car, crossover, minivan and small suv. this particular class 1 hitch is designed to be a custom hitch for certain years of the toyota corolla and toyota c-hr (to verify vehicle compatibility, see the curt application guide at curtmfg.com). tested in accordance with sae j684, it offers a weight carrying capacity of 2,000 lbs. gtw and 200 lbs. tw. it is equipped with 1-1/4 in. receiver tube opening to accept a ball mount shank or other hitch mount. this class 1 hitch also comes with all necessary mounting hardware. with its lightweight design and smaller receiver tube size, a class 1 hitch is especially useful for adding cargo space with a hitch-mounted bike rack or cargo carrier. they can also typically be used to tow small trailers such as a utility trailer, kayak trailer or teardrop camper (never exceed the lowest weight capacity of any towing component; i.e. the vehicle, hitch, trailer, etc).",144.19,USD,InStock,2307040.0
316685043,Black PU Leather 10-Point Reclining Massage Chair with Included Ottoman,"after a tiring day, you can sit down, relax and let the massage recliner give you a thorough massage. the massage points spread over the back, lumbar, the thighs and legs. you can relax your entire body. this massage recliner has an ergonomic design to provide a comfortable experience, and you can adjust the backrest angle to suit yourself, maybe lying on this massager (it can be up to 145° ). you don't have to get down from the chair halfway, because you can control by remote while lying on the chair.",443.99,USD,InStock,7103840.0
314381823,3 ft. x 72 ft. Beige Privacy Fence Screen HDPE Mesh Screen with Reinforced Grommets for Garden Fence (Custom Size),"tired of your neighbor's dog barking at your kids or your neighbor spying on you. protect your privacy with colourtree privacy fence screens, built with care and made of 170 gsm 100% non-recycled high-density polyethylene (hdpe), reinforced stitched edges with black bindings and durable anti-rust brass grommets. our fence screens are proven to hold up strong through wind, sun and rain while providing 90% visibility and 93% uv blockage. installation is simple with zip ties and a generous amount of grommets to keep a tight fit. our wide variety of colors and sizes are ideal for both residential and industrial fences, providing style and privacy to your backyard, patio, tennis court, pool, construction project, park, etc.",124.27,USD,InStock,1988320.0
202316396,"1,000 ft. 18 RG6 Dual Shield CU CATV CM/CL2 Coaxial Cable in White","the southwire company rg6 1,000 ft. white 18 awg coaxial cable is ideal for use in audio/video applications, such as closed-circuit transmissions and cable television installations. ul listed and rohs compliant. white color.",74.0,USD,InStock,1184000.0
305133120,1 gal. #HDGB32U Harborside Sky Semi-Gloss Exterior Paint,"glidden essentials exterior paint is a budget-friendly solution for use on a variety of exterior surfaces. it offers good coverage, can be tinted, and is 100% acrylic - all backed by a 15-years warranty. for more than 140-years, painters have trusted glidden and glidden paints to help them achieve smart, beautiful results and glidden essentials paint delivers on this tradition with a quality finish at an exceptional value.",22.98,USD,InStock,367680.0
308669259,12 in. x 24 in. x 1 in. Thick Acrylic Clear Sheet,"falken design acrylic has many benefiting characteristics like glossy surface, weather resistance, sturdy, durable, light weight, thermoplastic and innovative. acrylic is lighter and stronger alternative to glass. it is easier to fabricate than glass. it is suitable for a wide range of products: sign boards, lighting, aquarium, shades, furniture.",113.15,USD,InStock,1810400.0
303896736,1 gal. #MQ6-60 Everglade Eggshell Enamel Low Odor Interior Paint & Primer,"behr premium plus interior paint & primer offers exceptional durability and hide with a finish that resists mildew and stains. in addition, you'll enjoy the benefits of a low odor paint. premium plus is highly ranked by independent 3rd party labs and meets leed and greenguard gold requirements.",28.98,USD,InStock,463680.0
204945226,1 gal. #520C-3 Rapture Blue Satin Enamel Exterior Paint & Primer,"to create a subtle touch of style that looks great on a variety of exterior surfaces, choose behr ultra satin enamel exterior paint. this sheen will give your home's siding, trim and fences a pearl-like finish that also looks great on doors, trim and masonry. also helps to guard against damage from sunlight, moisture, stains and dirt.",44.98,USD,InStock,719680.0
312290640,Hickory Wilder Woods 0.63 in. Thick x 2 in. Wide x 94 in. Long T-Mold Molding,"this t-molding completes the look of your wood floor. it frames the floor, defines it, and protects its edges too. it seamlessly bridges the gap between 2 floors of even height, helping one surface transition to another so there are no abrupt, unsightly edges, and giving to your room a continuous, high-end look. its durable finish coordinates with heritage mill luxe hickory wilder woods and is a great choice to obtain a stylish look and enhance the overall appearance of the area. for best results, attach the molding to wood subfloors using countersunk nails and finish with putty. adhere molding to concrete subfloors using construction adhesive or nails with the use of wooden dowels.",54.98,USD,InStock,879680.0
311048971,1 qt. #PPU7-03A Sofisticata Hi-Gloss Enamel Interior/Exterior Paint,"behr premium plus interior/exterior hi-gloss enamel paint creates a durable, glass-like finish that wipes clean and resists moisture and mildew. this makes it great for doors, furniture, windows and trim.",15.98,USD,InStock,255680.0
206013444,5-gal. #HDGB12 Northern Green Woods Flat Latex Exterior Paint,"the glidden 5-gal. flat latex exterior paint can be applied in temperatures as low as 35° f. this paint is ideal for application on almost all exterior siding, brick, masonry and stucco. the acrylic-latex base provides a durable, mildew-resistant finish. it easily cleans up with soap and water for less mess.",120.0,USD,InStock,1920000.0
314739483,36 in. 380 CFM Convertible Wall Mount Range Hood in Stainless Steel with LED Lighting and Permanent Filters,"the 36 in. 380 cfm wall mount range hood with the usa and canada etl certified is a perfect combination of style and practicality. the ultra-quiet motor do an incredible job at quickly remove smoke and other cooking odors from the air. come with a gently rounded corners design, creates a focal point with a distinctive modern look. removable, reusable, dishwasher-safe stainless-steel filter for easy cleaning and maintenance. two bright leds shine light on your stovetop for better cooking visibility. during the past years, empava range hoods have been a very popular choice for kitchen upgrades and new builds.",290.99,USD,InStock,4655840.0
205775226,6 in. x 10 in. x 26 in. Western Red Cedar Alpine Rough Sawn Corbel,"our rustic collection is an instant classic. rustic wood millwork utilizes the technologies of today to build the 'log and timber' wood products that have been in architecture for centuries. because our products are not kiln dried, each item in our rustic collection is 100% unique and will contain the natural variations that the wood species offers. your wood bracket, corbel, rafter tail, will contain unique colors, grains, textures, knots, sapwood and heartwood content and possible sap bleeding and even natural checking, splitting and cracks. these natural variations are what make the rustic collection stand out from the rest. be proud of your project; stand out from the cookie-cutter homes; use the rustic collection family of products.",147.63,USD,InStock,2362080.0
206495941,3/4 in. Red Plastic Push-to-Connect End Cap Fitting (5-Pack),"the jg speedfit 3/4 in. red push-to-connect end cap contractor pack (5-pack) is a fast and easy way to temporarily or permanently cap-off copper, cpvc or pex pipe without the need for special tools, glue or soldering. end caps are also useful when pressure testing a system before fixtures and appliances are connected. john guest's innovative and reliable push-fit technology reduces installation time by as much as 40% versus traditional methods. they are great for use in hard to reach or confined spaces and are suitable for domestic hot/cold water applications. fittings incorporate a collet with stainless steel teeth which tightly grips the pipe and an epdm o-ring to provide a permanent leak-proof seal. disconnection is just as easy and requires no special tools.",17.56,USD,InStock,280960.0
302706800,Tuscany Grand Hinged 36 in. x 36 in. x 80 in. Center Drain Alcove Shower Kit in Desert Sand and Old Bronze Hardware,"american bath factory presents sistine stone diy mosaic shower kits which comes in 3 different package options: basic, grand and luxe. these packages were created so you can complete your bathroom with the transformation you always dreamed of. you can surround yourself with the luxurious look of natural stone, sistine stone is a proprietary solid surface material that is easy to install and easier to clean and enjoy. the shower packages come in a few pieces so that installation is quick and easy, saving you both time and money. the showers feature 24 in. x 12 in. wall tile panels and mosaic glass tile accented liner and floor. showers are 80 in. tall and come with a shaving step and soap dish to match. the basic package comes with the shower pan and the wall panels. the grand and luxe packages come with the glass surround that features heavy-duty tempered glass for safety and durability. the luxe package also comes with an exposed thermostatic faucet which will complete your shower for a truly luxurious experience. this is the alcove 36 in. x 36 in. grand hinged shower package with desert sand walls, tuscany mosaic accents, center drain and old world bronze metal finish for the hardware. the grand hinged kit includes the pan, walls, shaving step, soap dish, drain, and glass enclosure surround with hardware.",1999.0,USD,InStock,31984000.0
308217391,5 gal. #OR-W13 Shoelace Eggshell Enamel Interior Paint & Primer,"love your space like never before with the high-performance formulation of behr marquee interior paint. this advanced stain-blocking paint & primer provides long-lasting beauty with exceptional durability and stain resistance. your walls will stay looking fresh and beautiful year after year – backed by a lifetime limited warranty, see back label for details.  a primer coat may be needed on some surfaces. see back label for details.",213.0,USD,InStock,3408000.0
310980837,8 oz. #P230-4 Citrus Punch Satin Enamel Interior/Exterior Paint & Primer Sample,"with exceptional performance, behr marquee paint & primer offers beauty and protection, inside and out. before delving into a painting project, preview the color with the behr marquee 8 oz. sample. this sample can be used on interior or exterior surfaces and covers up to 16 sq. ft.",4.57,USD,InStock,73120.0
310336142,5 gal. PPG1024-7 Friar's Brown Flat Interior Latex Paint,"glidden premium flat interior paint with primer offers exceptional value and a quality finish that helps beautify your low-traffic spaces such as dining rooms, master bedrooms and formal areas. glidden premium is a zero voc, low odor paint with primer that features good hide and coverage, a scrubbable and washable coating and a thick, easy to apply formula all backed by a lifetime guarantee. glidden premium provides a mildew resistant coating that can be tinted into more than 1,100 glidden colors and is formulated for lasting results, often for less than other leading brands. for more than 140 years, painters have trusted glidden and glidden paints to help them achieve the smart, beautiful results and glidden premium delivers on this tradition with a durable finish at an exceptional value. colorants added to this base paint may increase voc level significantly depending on color choice.",92.98,USD,InStock,1487680.0
306892864,68 in. Acrylic Oval Drop-in Air Bathtub in Bone,"do you love the intricate craftmanship of historical design styles. with its iconic oval shape and raised scallop deck detailing, the 68 in. x 48 in. oval air bath alludes to classical roman architecture and will add opulence to any bathroom it graces. install it in a custom-built island and make this tub the showpiece of your master bath. it features a deep bathing well and space for 2 people. twenty-5 spa-grade air jets spread throughout the side walls and floor furnish soft tissue massage to both bathers. choose from a variety of tub colors and hardware finishes to suit your bathrooms design scheme. like the architecture that inspired it, the 68 in. x 48 in. oval is built stand the test of time.",2002.33,USD,InStock,32037280.0
315373931,"48 in. Reflective Driveway Markers Driveway Poles for Easy Visibility at Night, Yellow (20-Pack)","fibermarker 48 in. reflective driveway markers for easy visibility at night fibermarkers has been specialized in manufacturing fiberglass reflective driveway markers since 1999. we offer a variety of different options with more competitive price and high quality for our customers. driveway marking to do at night as markers for the end of the driveway, and as guides for backing in and out of garage. protect your curb and grass from running over by trash trucks, where the grass meets the street. as driveway markers on ranch, safer for horses and cars, and can be pulled out when you mow instead of having to work around them.",36.99,USD,InStock,591840.0
202034088,2 in. Zinc-Plated Heavy Duty Corner Brace (2-Pack),"the everbilt 2 in. heavy duty corner braces (2-pack) are ideal for heavy duty reinforcement for flat-surface, right angle corner joints. great for indoor or outdoor applications. countersunk design allows screws to sit flush with plate. easy to install.",4.64,USD,InStock,74240.0
315566381,"13/16"" Dia Adjustable 120"" to 170"" Triple Curtain Rod in Black with Bruno Finials","triple rod set is perfect to support three different layers of drapery of your style. also add alluring style and refined touch to your window treatment and home decor. triple bracket projection: wall to front rod 5.5 inch, wall to middle rod 3-3/8 inch, wall to back rod 1.5 inch.",154.28,USD,InStock,2468480.0
206651777,Gela 60 in. W x 22 in. D x 35 in. H Vanity in Grey with Marble Vanity Top in White with Basin and Mirror,"a perfect complement to a contemporary space, the vinnova gela vanity combines the clean, sharp lines of modern design with classic furniture styling. the carrara white marble countertop provides a dramatic contrast with the dark espresso cabinet. simple, bar-style pulls and knobs adorn the spacious drawers and doors, which conceal ample storage space for all your bathroom accoutrements.",1513.87,USD,InStock,24221920.0
314979617,2 ft. White Drop-in. Style Guardrail,"create a modular system to protect equipment, inventory, and individuals from damage or injury with this highly visible powder coat yellow structural guard rail. triple ridge corrugated rails are constructed from 1/8 in. thick material, made for high impact resistance indoors or out. posts are constructed of round corner 1/4 in. thick material. the steel base plate measures 10 in. square and is 5/8 in. thick. bolts and washers are provided with individual rail sections. concrete mounting kit is available separately. provide a strong barrier with easy accessibility with our drop-in style rails. slide rail sections into post saddles for simple assembly. each drop-in style rail section includes 2 brackets. bolt-on style rails are designed for permanent installation. models gr-tp-yl and gr-tp-gal posts include mounting holes on all 4 sides for use in corners or center posts.",131.88,USD,InStock,2110080.0
312149078,Radiator 1995-2004 Toyota Tacoma 2.4L 2.7L 3.4L,radiators are an important part of the engine's cooling system. the main function of the radiator is to extract and dissipate heat from the engine. radiators help cool the engine for optimal performance.,286.99,USD,InStock,4591840.0
315611657,Z Bar 72 in. x 84 in. Pre-Assembled Sage Green Stained Wood Interior Double Sliding Barn Door with Hardware Kit,"ready to hang series barn door, which is 100% pre-assembled, is designed to be a hassle free barn door to save you time and trouble on door assembly. calhome sliding rail hardware and ready to install series barn door kits contain everything needed to transform any doorway into an elegantly beautiful passageway between spaces. the front-mounted hardware and exposed rollers give it a timeless look that complements any contemporary, rustic or industrial decor. all hardware is constructed of high quality powder coated steel. each pre-assembled door slab has natural knot patterns which makes every door unique. the design provides a stunning focal point for any space while also providing high functionality. this fully pre-assembled door will add a touch of farmhouse chic to any space.",1079.99,USD,InStock,17279840.0
317488496,Meander Custom Size Brown 10 in. x 31.5 in. Indoor Carpet Stair Tread Cover Slip Resistant Backing (Set of 3),"our custom size latex back stair treads offers a large variety of size and designs. they are machine made, printed, synthetic (nylon), slip resistant latex backed customize stair treads. exclusively cut and bonded.",60.87,USD,InStock,973920.0
303900020,1 gal. #MQ1-33 Sultry Smoke Satin Enamel Low Odor Interior Paint & Primer,"behr premium plus interior paint & primer offers exceptional durability and hide with a finish that resists mildew and stains. in addition, you'll enjoy the benefits of a low odor paint. premium plus is highly ranked by independent 3rd party labs and meets leed and greenguard gold requirements.",31.98,USD,InStock,511680.0
205731568,1-7/8 in. x 81 in. x 5 in. Polyurethane Standard Crosshead Moulding,"remodelers, builders, and homeowners looking to enhance their next project by adding more curb appeal to the exterior of a home should consider crossheads. crossheads are large casings that are typically placed at the top of a window, doorway or large entryway. made of lightweight, yet durable high-density polyurethane, crossheads are easy for anyone to install. feel free to choose from an amazing selection of sizes and style that will suit your project needs.",160.67,USD,InStock,2570720.0
205376238,Soho Black/Multi 6 ft. x 9 ft. Geometric Area Rug,"the soho collection is safavieh's response to market demand for clean, transitional design in rugs that work equally well in traditional and contemporary homes. the collection's unique purity and clarity of the color is achieved by selecting only the purest premium wool as a canvas for safavieh's exciting new color palette. many of the designs in the soho collection are accented with viscose for silky softness to outline patterns, and further highlight the softness of the wool. this innovative collection is hand-tufted in india.",259.75,USD,InStock,4156000.0
318760221,Vintage Hamadan Blue/Black 5 ft. x 8 ft. Floral Medallion Area Rug,"the vintage hamadan collection brings a refined look of antiquity to today's exciting home decor with richly colored persian area rugs. classic motifs are displayed in distinctive hues and an antique patina, imparting heirloom qualities on every rug in this sublime collection. vintage hamadan rugs are machine loomed using soft synthetic yarns in a plush, cut pile for high performance and softness underfoot.",119.98,USD,InStock,1919680.0
204367163,6-Zone Talkback Page Control with Power,"the vc-v-2006ahf is a telephone-compatible si x -zone, hands free talkback page control unit. the product contents an integrated power supply, group call, and all call capabilities. the unit is equipped with an integrated single/warble tone generator, background music input, and priority page input.",623.68,USD,InStock,9978880.0
314567878,8 oz. #M530-3 Perennial Blue Satin Enamel Interior/Exterior Paint & Primer Color Sample,"the behr premium plus 8 oz. interior/exterior paint sample lets you try a color before you buy it. this sample is 100% acrylic latex paint that provides a long-lasting, tough finish. for a true idea of whole-room coverage this sample can be tested on almost any interior or exterior surface and covers up to 16 sq. ft.",3.98,USD,InStock,63680.0
310983270,1 qt. #750B-5 Castle Hill Satin Enamel Low Odor Interior Paint & Primer,"behr premium plus interior paint & primer offers exceptional durability and hide with a finish that resists mildew and stains. in addition, you'll enjoy the benefits of a low odor paint. premium plus is highly ranked by independent 3rd party labs and meets leed and greenguard gold requirements.",14.98,USD,InStock,239680.0
301509736,Classic Rosette 2-3/4 in. Backset Polished Brass Privacy Bed/Bath Black Porcelain Door Knob,"the simple elegance of the classic rosette offers beauty and durability that will compliment a variety of architectural styles. add a traditional touch with our pure black porcelain door knob for a simple, yet vintage, look. all nostalgic warehouse door knobs are mounted on a solid (not plated) forged brass base for durability and beauty.",90.17,USD,InStock,1442720.0
205230573,5 gal. #BNC-10 Gourmet Mushroom Flat Exterior Paint & Primer,"for a classic look on your home's exterior walls, choose behr ultra flat exterior paint. this traditional, non-reflective matte sheen minimizes surface imperfections on wood and vinyl siding. it provides excellent touch-up to help maintain the look, and it can also be used on stucco, brick and other masonry, as well as fences.",200.0,USD,InStock,3200000.0
314017411,24 ft. x 24 ft. 260 GSM Reinforced (Super Ring) Grey Square Sun Shade Sail,"take back your home's comfort with colourtree super ring (reinforced) sun shade sails, built with care and made of premium 260 gsm 100% non-recycled high-density polyethylene (hdpe) and patented heavy-duty stainless steel mounting rings. our shade sails are proven to hold up strong through wind, sun and rain, all the while providing cool shade and 95% uv blockage as well as lowering ambient temperature by at least 15°. installation is easy with a corresponding colourtree hardware installation kit. hang them over your patio, lawn, garden, backyard, swimming pool, driveway, etc. to keep your area nice and cozy.",351.09,USD,InStock,5617440.0
313447024,Rydal Beige/Ivory 8 ft. x 11 ft. Solid Area Rug,"rydal solid beige/ivory 8 ft. x 11 ft. area rug this area rug is the perfect blend of traditional designs and modern-day hues. comprised of deep blues, mysterious grays and ivory and made from silky soft, yet durable polypropylene, it is a gorgeous, well-rounded ensemble for today's consumer. imported from egypt. to extend the life of your area rug, use of a rug pad is recommended.",436.67,USD,InStock,6986720.0
309589477,8 in. x 8 in. Pattern Carpet Sample - Berlin - Color Clay,"this distinctive style explores the time-worn elements of farmhouse style. berlin features a distressed visual that is both modern and rustic. available in 12 chic colors, berlin is made with incredibly soft and durable anso caress nylon with r2x stain and soil resistance and softbac backing.",1.0,USD,InStock,16000.0
315811554,1 gal. #560F-4 Russian Blue Eggshell Enamel Interior Stain -Blocking Paint & Primer,"introducing the best of behr paint. featuring our most advanced stain repellency and unmatched scuff resistance to keep the surfaces of your projects looking newer longer, and fast-drying technology that will get you back to using your spaces quicker. all with one-coat hide guaranteed in over 1,000 colors. our most durable, most stain repellent, most scuff resistant, one-coat hide paint ever.  darker colors may require additional dry time between coats.  cooler temperatures or higher humidity may prolong drying time.  valid only when tinted to colors from the one coat hide color collection",52.98,USD,InStock,847680.0
305997624,Heavy-Duty Top Anti-Fatigue 4 ft. x 27 ft. x 1 in.Commercial Mat,"hdt anti fatigue mat was developed to give assembly line personnel a floor mat that stools or chairs with casters could be used on. the product has also found a niche in laboratories and the retail sector for use in pharmacies. the top surface of hdt anti fatigue matting is made from the same exceptionally durable compound as our diamond plate floor mat product except it's 3/16 in. thick with a smooth surface. this puncture proof surface material combined with our closed cell polymeric sponge base creates a mat to withstand the most rigorous commercial environments. hdt floor matting offers excellent durability and long life, suffers no detraction from weathering, ozone exposure and is self-extinguishing when tested in accordance with fmvss-302. 5 years warranty.",1528.59,USD,InStock,24457440.0
