index,product_id,title,description,price,currency,availability
119,306245674,Arizona Shag Ivory/Gray 8 ft. x 10 ft. Geometric Area Rug,"Arizona Shag Rugs are luxurious, medium pile shags (1.25 inch) in brilliant solid colors and characteristic tribal patterns. Arizona shags lend balance and dimension to any room and are an especially good choice for spacious living areas and contemporary styled home furnishings. Each is power loomed using soft yet durable synthetic yarns for a comforting feel underfoot and lasting beauty.",216.46,USD,InStock
120,203785543,Claymore 8 in. Widespread 2-Handle Bathroom Faucet in Brushed Nickel,"This 8 in. 2-Handle Bathroom Faucet in Brushed Nickel is an easy and affordable way to update the look of your bath. Its simple design complements a variety of design styles. You can buy with confidence, knowing that Peerless backs this faucet with a Lifetime limited warranty.",100.7,USD,InStock
121,315997456,Astronomy 013 2 ft. x 4 ft. Fluorescent Light Filters,"Octo Lights- Fluorescent Light Covers: Reduce harsh fluorescent glares and escape the indoors without leaving your desk or cubicle. Whether at home, in school, or at the office, liven up any fluorescent lighting system with the Octo Lights' astronomy design light filters to make every day feel like you're stargazing or sojourning through the stars!  Made with top quality materials and featuring high-resolution photo prints the Octo Lights astronomy light covers are designed to enhance any space you choose to install. By removing the harsh glares from the fluorescent lights, your living and workspace will be transformed into one of other-worldly serenity.  Octo Lights Features and Benefits: Lightweight and Flexible, Eco-Friendly, Self-Extinguishing Material, Easy Installation and Exchange, UL Certified, Safe for All Environments, Available in Backlit Film for Traditional Fluorescent Lighting Systems.  Perfect For: Homes, Classrooms, Offices, Workshops, Hospitals, And More!  About Octo Lights: As leaders of the lighting industry, we take pride in offering high quality astronomy fluorescent light covers that are easy on the pocket. Our experts use high-resolution images to develop flawless interstellar ceiling tiles. You can rest assured that you’ll be paying for top-notch light products in the market.",34.99,USD,InStock
122,204955163,1 gal. #730B-7 English Manor Flat Exterior Paint & Primer,"BEHR PREMIUM PLUS Exterior Paint & Primer is a 100% Acrylic, low VOC formula designed for a long-lasting finish that resists moisture, fading & stains and provides a mildew and corrosion resistant finish. It delivers exceptional hide and excellent touch-up while also providing comprehensive all-climate protection.",35.98,USD,InStock
123,203126146,67.5 in. x 81.625 in. Sapphire Patina 1/2 Lite Unfinished Smooth Right-Hand Fiberglass Prehung Front Door with Sidelites,"Feather River Doors Sapphire 1/2 Lite with Full Lite Sidelites is a Smooth Fiberglass Door with Patina Caming that is ready to paint. This door can be painted any color to match your homes decor. The Sapphire Collection has an elegant clear bevel center design with patina caming accented with glue chip and granite glass. This door has all the long lasting benefits associated with fiberglass doors, a great look, along with a load of features and benefits usually viewed as upgrades with other doors plus Energy Efficient and Energy Star qualified. Door Spec: 36 in. x 80 in. Prehung Door with 14 in. Sidelites, 4-9/16 in. Primed Jamb, Right-Hand Inswing, Fits Rough Opening of 68-1/4 in. x 82-1/8 in.",2384.11,USD,InStock
124,301717760,95 in. Intensions Single Curtain Rod Kit in Anthracite with Cap Finials with Ceiling Brackets and Rings,"The Anthracite collection offers a deep bronze finish for luxurious windows. This collection can be used in any room of your home or your office. The kit consists of the anthracite pole, 2 cap design finials, 2 ceiling brackets and 3 sets of 10 rings. Rings include insert and clip. Brackets can be ceiling mounted and wall mounted.",77.76,USD,InStock
125,205235421,5 gal. #S370-5 Pesto Paste Semi-Gloss Enamel Exterior Paint & Primer,"Add dazzling impact and style to your home's exterior accents with BEHR MARQUEE Semi-Gloss Enamel Exterior paint. Featuring the most advanced dirt and fade technology available from BEHR that keeps your home looking freshly painted longer. This radiant, durable sheen provides a perfectly polished look, vivid color to trim, windows and doors, including garage doors, as well as shutters and outdoor furniture. It's also great for surfaces like railings and wrought iron.",264,USD,InStock
126,313918556,Pau Light Gray 9 ft. x 12 ft. 3 in. Area Rug,"The Pau Collection features compelling global inspired designs brimming with elegance and grace. The perfect addition for any home, these pieces will add eclectic charm to any room. The meticulously woven construction of these pieces boasts durability and will provide natural charm into your decor space. Made with Polypropylene in Turkey and has Low Pile. Spot Clean Only, 1-Year Limited Warranty.",449.8,USD,InStock
127,318564043,9 ft. Grey Aluminum Market Patio Umbrella with Crank Lift and Push-Button Tilt in Donovan Garden Pacifica Premium,"Summer is the season to host friends and families outdoors within the warm and inviting space of your beautiful patio and everything needs to be perfect to impress them all. A delightful al fresco brunch is a step in the right direction and this Pacifica Premium Market Umbrella takes your event to the next level by combining delightful decor and deluxe shade in a spectacular fixture sure to take your guests' breath away. Composed of mold and mildew resistant solution-dyed acrylic fibers, this decorative and functional umbrella features water and stain resistant material that is both durable and soft to the touch. Sleek aluminum ribs support the spacious canopy, providing support so you can relax without fear of wayward breezes interrupting your afternoon event. A sturdy aluminum central pole helps hold everything in place, bringing unwavering stability to your shade. As guests arrive and enjoy your patio, easily push the umbrella open with the crank lift mechanism that provides durable and long-lasting ease-of-use for your patio. As the day progresses and the sun changes positions, a quick press of the push-button below the central hub allows the canopy to conveniently tilt and provide better protection from the changing light. Offering the quality comfort and peace of mind your patio deserves, this sophisticated patio umbrella features a mix of aesthetics and functionality that will enliven your outdoor patio space with fun and comfort made to last throughout the seasons.",345,USD,InStock
128,314079189,12 in. x 12 in. x 16 ft. 3-Sided (U-Beam) Pecky Cypress Aged Pecan Faux Wood Ceiling Beam,"Our faux wood beams capture the rustic nature of authentic timber at a fraction of the cost and installation time. These hand-painted, lightweight high-density polyurethane beams are simple to install over a wood block securely attached to a ceiling, wall or doorway. Our hand-crafted beams offer a green alternative to hard-to-find real timber, with unmatched authentic wood look. Our beams boast deep, detailed wood textures molded from real wood, and our custom finishes offer limitless possibilities, enabling you to choose just the right color and texture for your home. Enjoy high-end style, at an affordable cost.",1189.72,USD,InStock
129,302831001,1 gal. #HDPPGCN12U Woodlawn Semi-Gloss Exterior One-Coat Paint with Primer,"PPG Timeless Exterior Paint and Primer is formulated with our most advanced paint innovation providing complete one coat hide, coverage and durability. With PPG Timeless UV-Protect Technology, you get guaranteed one coat coverage in 900 plus colors and the best resistance to extreme weather. The tough finish provides exceptional resistance to chipping, flaking and cracking and provides a mold, mildew and algae resistant coating. When you choose PPG Timeless Paint you can be confident that you will complete your project quickly and that the exterior of your home will stay beautiful and protected. One coat coverage only when tinted to colors specified for PPG Timeless Exterior Paints.",48.98,USD,InStock
130,312732949,Large Rectangle Walnut Beveled Glass Casual Mirror (42 in. H x 30 in. W),"This stylish mirror features a 3"" walnut oakwood finish frame. The frame is hand-joined and the mirror made to order. This mirror will be a lovely addition to any room in your home.",201.96,USD,InStock
131,313073285,1 gal. #240B-7 Carrot Stick Extra Durable Flat Interior Paint & Primer,"BEHR ULTRA SCUFF DEFENSE Stain-Blocking Paint and Primer* is an interior paint that's too tough to scuff and sets a new standard for flat paint durability. BEHR ULTRA SCUFF DEFENSE features breakthrough innovation to deliver a rich flat finish that is truly durable enough for high-traffic areas. This low-reflective flat finish is easy to clean, touches up well and hides minor surface imperfections. Don't settle or compromise between the flat look you desire and higher level of durability you require. *A PRIMER COAT MAY BE NEEDED ON SOME SURFACES. SEE BACK LABEL FOR DETAILS.",33.98,USD,InStock
132,204873178,1 gal. #160D-5 Lovable Semi-Gloss Enamel Low Odor Interior Paint & Primer,"BEHR PREMIUM PLUS Interior Paint & Primer offers exceptional durability and hide with a finish that resists mildew and stains. In addition, you'll enjoy the benefits of a low odor paint. PREMIUM PLUS is highly ranked by independent 3rd party labs and meets LEED and GREENGUARD GOLD requirements.",33.98,USD,InStock
133,303926714,1 gal. #MQ3-17 Chartreuse Frost Flat Exterior Paint & Primer,"For a classic look on your home's exterior walls, choose BEHR ULTRA Flat Exterior paint. This traditional, non-reflective matte sheen minimizes surface imperfections on wood and vinyl siding. It provides excellent touch-up to help maintain the look, and it can also be used on stucco, brick and other masonry, as well as fences.",42.98,USD,InStock
134,315235955,Grey Fabric Down Feather Filled Ottoman,"Give your living room space a luxurious place for you and your family to sit with the traditional Grey Fabric Down-filled Seating. A spin on a traditional styled seating, the contemporary track arms and simple silhouette blend seamlessly in a variety of styled spaces giving this seating. Premium-quality foam filling wrapped in soft grey linen upholstery for unmatched durability and comfort. Dark espresso colored wood block feet make this majestic seating chicly grounded.",302.56,USD,InStock
135,314155717,1 gal. PPG1202-5 Buffalo Trail Satin Exterior Paint,"Glidden Essentials exterior paint is a budget-friendly solution for use on a variety of exterior surfaces. It offers good coverage, can be tinted and is 100% acrylic - all backed by a 15-years warranty. For more than 140-years, painters have trusted Glidden and Glidden paints to help them achieve smart, beautiful results and Glidden Essentials paint delivers on this tradition with a quality finish at an exceptional value.",21.98,USD,InStock
136,314210041,Mermaid 60 in. Acrylic Flatbottom Bathtub in White with Shiny White Trim,"The Mermaid soaking tub is an expression of modern design, practicality and just plain luxury. Elegant symmetry, soft curves that counter the minimalist lines, and soothing water conspire to coax you into your bathroom haven once again. What could be better Built to last and always warm to the touch, these beautiful bathtubs are a perfect place to melt away tension and stress, leaving you refreshed, recharged and renewed.",1096,USD,InStock
137,313372297,Irvin Diamond Tufted King Peyton Shell Upholstered Platform Bed Headboard and Wood Frame with Wood Slat Support,"Is your bedroom in need of a makeover, Well look no further. This velvet foam upholstered metal bed with solid wood slat and center support sets a stylish tone for your bedroom ensemble. The button-tufted padded headboard offers comfort for your head and body while you sit up in bed and the performance fabric is treated with Live Smart that cleans up easily and protect against spills. This bed delivers the traditional look of a platform bed and is an all-in-one solution for your mattress support and giving your bedroom the new look it finally deserves.",432.54,USD,InStock
138,310308668,2 in. x 11-1/4 in. x 8 in. Standard Highland Unfinsihed Architectural Grade PVC Corbel,"Whether it is new construction, remodeling, a historic restoration, or just adding a special touch, our PVC corbels offer a distinctive decorative element with impressive beauty. PVC offers crisp detail and waterproof durability for interior and exterior applications. Choose from replicated vintage designs, popular classic profiles, or new modern silhouettes that are sure to fit any style.",23.2,USD,InStock
139,308311020,28 in. to 40 in. Deep Hook Telescoping Ratchet Lopper,"The BR7000 deep-hook telescoping ratchet lopper makes for effortless, efficient cuts with up to 2 in. capacity. Featuring push button adjustable telescoping extruded aluminum handles that extend from 28 in. to 40 in. total length, ergonomic non-slip TPR grips, and a high carbon steel blade. Hand tools from Barnel USA feature high quality construction with unmatched, lasting performance that are appreciated by landscape/horticulture professionals and garden enthusiasts alike.",86.97,USD,InStock
140,317526449,Solid Border Custom Size Gray 12 in. W x 31.5 in. H Indoor Carpet Stair Tread Cover Slip Resistant Backing (Set of 3),"Our Custom Size Latex Back Stair Treads offers a large variety of Size and Designs. They are machine made, printed, synthetic (Nylon), slip resistant latex backed Customize stair treads. Exclusively cut and bonded.",62.99,USD,InStock
141,310559772,8 in. x 10 in. x 6 ft. Hand Hewn Faux Wood Beam Fireplace Mantel White Washed,"Our faux wood mantels capture the rustic nature of authentic beams at a fraction of the cost and installation time. These hand-painted, lightweight composite mantels are simple to install over a wood block securely attached to studs in any fireplace or wall. You can also use them as a functional piece of art or a beautiful floating shelf.",480.05,USD,InStock
142,310937894,1 qt. #S-H-490 Billiard Table Semi-Gloss Enamel Interior Paint & Primer,"Love your space like never before with the high-performance formulation of BEHR MARQUEE Interior Paint. This advanced stain-blocking paint & primer provides long-lasting beauty with exceptional durability and stain resistance. Your walls will stay looking fresh and beautiful year after year – backed by a Lifetime Limited Warranty, see back label for details.  A primer coat may be needed on some surfaces. See back label for details.",22.98,USD,InStock
143,308680229,72 in. x 80 in. Viola Right Hand Inswing 1-Lite Clear Low-E Painted Fiberglass Smooth Prehung Front Door,"MMI Door Fiberglass Front Doors are built to last and can add substantial curb appeal to your home. This fiberglass smooth front door unit comes with our MSystem 2-Warranty on the Door Component and the Base Prehung System as well as a 10-year warranty on the Glass Lite. All of our fiberglass smooth front doors are virtually maintenance free and will not warp, rot, dent or split. Our prehung door unit (called the MSystem) seals out the weather and practically eliminates air and water infiltration all together. Common door size is 72 in. x 80 in. Unit dimension is 74 in. x 81.75 in. The suggested rough opening is 74.5 in. x 82.25 in. This unit comes with a 4-9/16 in. wide primed composite frame.",2079,USD,InStock
144,314208924,English Country 8 in. Widespread 2-Handle Bathroom Faucet in Brushed Brass,"Embody the extravagance of 18th century Europe by adorning your house with the traditional elegance offered by this faucet. Ideal for more spacious bathrooms, widespread faucets are more spread apart and feature a 3-hole installation. The English Country 8 in. widespread bathroom faucet with brass pop-up and its featured sturdy brass construction and premium brushed brass finish are guaranteed to glamorize your home's traditional ensemble for years to come. A matching finish drain is also included.",277,USD,InStock
145,314279104,Eternity Barcelona Blue 7 ft. 10 in. x 7 ft. 10 in. Round Area Rug,"This gorgeous, versatile area rug features a high-low textured feel in an medallion design, perfect for anyone looking to add a transitional touch to their room. The neutral tone-on-tone colorways will delicately enhance your decor, and the jute backing provides added strength. Expertly crafted in Turkey from high-quality polyester and durable olefin, this area rug is extra soft to the touch and will last for years to come.",239.29,USD,InStock
146,205416015,32 in. x 80 in. Traditional Zinc 3/4 Oval Lite 2-Panel Painted White Left-Hand Inswing Steel Prehung Front Door,"Stanley Doors helps you create an entrance that is an extension of your unique personality. Our products offer lasting, elegant entryways with an emphasis on style, security and, energy efficiency. ENERGY STAR certified and double bored the door can accept a lock and deadbolt of your choice. This Traditional collection has a jewel inspired element and its combination of beveled and textured glass brings old world elegance and style to any home. In addition to the beauty of our doors, you could be sure that once installed, they are simple to maintain and care for and are backed by Stanley's limited lifetime warranty to boot.",842.6,USD,InStock
147,315948815,Buffalo Porcelain Sculpture,"Give your bookshelf, office, night table or coffee table a little whimsy with this sculpture. Let these accent pieces provide a sense of style to your home atmosphere by displaying them on top of a shelf, countertop, mantel or an accent table. Contemporary design. Will look great on your modern style living room tables.",54.86,USD,InStock
148,302638781,Athens Geometric Beige 9' 0 x 12' 0 Area Rug,"Our Athens Collection will add a classic touch to any room in your home. Simple and yet ornate at the same time, these designs delight and mesmerize. Available in a wide array of colors, there's something for everyone here in the Athens Collection.",244.23,USD,InStock
149,310832551,Old Farm Driftwood 8 ft. x 10 ft. Tweed Indoor/Outdoor Oval Area Rug,"This rug brings tweed from then to now. The Old Farm Tweed collection blends beautiful neutrals with muted colors to create stunning rugs. Add this rug to your living room, dining room or bedroom to give your home that finishing touch.",328.61,USD,InStock
150,310288296,"Class 1 Trailer Hitch, 1-1/4"" Receiver, Select Toyota Corolla, C-HR, Towing Draw Bar","However you define adventure -- whether it's climbing onto the back of a mountain bike, hunting from the top of a tree stand or camping with the family a long way from nowhere -- CURT class 1 hitches provide a light-duty towing receiver to help you Bring It. Each is made to fit a specific vehicle, providing easier installation, a better fit and optimal towing capacity. Custom class 1 trailer hitches are available for a variety of smaller vehicle types, including the compact car, crossover, minivan and small SUV. This particular class 1 hitch is designed to be a custom hitch for certain years of the Toyota Corolla and Toyota C-HR (to verify vehicle compatibility, see the CURT application guide at curtmfg.com). Tested in accordance with SAE J684, it offers a weight carrying capacity of 2,000 lbs. GTW and 200 lbs. TW. It is equipped with 1-1/4 in. receiver tube opening to accept a ball mount shank or other hitch mount. This class 1 hitch also comes with all necessary mounting hardware. With its lightweight design and smaller receiver tube size, a class 1 hitch is especially useful for adding cargo space with a hitch-mounted bike rack or cargo carrier. They can also typically be used to tow small trailers such as a utility trailer, kayak trailer or teardrop camper (never exceed the lowest weight capacity of any towing component; i.e. the vehicle, hitch, trailer, etc).",144.19,USD,InStock
151,316685043,Black PU Leather 10-Point Reclining Massage Chair with Included Ottoman,"After a tiring day, you can sit down, relax and let the massage recliner give you a thorough massage. The massage points spread over the back, lumbar, the thighs and legs. You can relax your entire body. This massage recliner has an ergonomic design to provide a comfortable experience, and you can adjust the backrest angle to suit yourself, maybe lying on this massager (It can be up to 145° ). You don't have to get down from the chair halfway, because you can control by remote while lying on the chair.",443.99,USD,InStock
152,314381823,3 ft. x 72 ft. Beige Privacy Fence Screen HDPE Mesh Screen with Reinforced Grommets for Garden Fence (Custom Size),"Tired of your neighbor's dog barking at your kids or your neighbor spying on you. Protect your privacy with COLOURTREE Privacy Fence Screens, built with care and made of 170 GSM 100% non-recycled high-density polyethylene (HDPE), reinforced stitched edges with black bindings and durable anti-rust brass grommets. Our fence screens are proven to hold up strong through wind, sun and rain while providing 90% visibility and 93% UV blockage. Installation is simple with zip ties and a generous amount of grommets to keep a tight fit. Our wide variety of colors and sizes are ideal for both residential and industrial fences, providing style and privacy to your backyard, patio, tennis court, pool, construction project, park, etc.",124.27,USD,InStock
153,202316396,"1,000 ft. 18 RG6 Dual Shield CU CATV CM/CL2 Coaxial Cable in White","The Southwire Company RG6 1,000 ft. White 18 AWG Coaxial Cable is ideal for use in audio/video applications, such as closed-circuit transmissions and cable television installations. UL listed and RoHS compliant. White color.",74,USD,InStock
154,305133120,1 gal. #HDGB32U Harborside Sky Semi-Gloss Exterior Paint,"Glidden Essentials exterior paint is a budget-friendly solution for use on a variety of exterior surfaces. It offers good coverage, can be tinted, and is 100% acrylic - all backed by a 15-years warranty. For more than 140-years, painters have trusted Glidden and Glidden paints to help them achieve smart, beautiful results and Glidden Essentials paint delivers on this tradition with a quality finish at an exceptional value.",22.98,USD,InStock
155,308669259,12 in. x 24 in. x 1 in. Thick Acrylic Clear Sheet,"Falken Design Acrylic has many benefiting characteristics like glossy surface, weather resistance, sturdy, durable, light weight, thermoplastic and innovative. Acrylic is lighter and stronger alternative to glass. It is easier to fabricate than glass. It is suitable for a wide range of products: sign boards, lighting, aquarium, shades, furniture.",113.15,USD,InStock
156,303896736,1 gal. #MQ6-60 Everglade Eggshell Enamel Low Odor Interior Paint & Primer,"BEHR PREMIUM PLUS Interior Paint & Primer offers exceptional durability and hide with a finish that resists mildew and stains. In addition, you'll enjoy the benefits of a low odor paint. PREMIUM PLUS is highly ranked by independent 3rd party labs and meets LEED and GREENGUARD GOLD requirements.",28.98,USD,InStock
157,204945226,1 gal. #520C-3 Rapture Blue Satin Enamel Exterior Paint & Primer,"To create a subtle touch of style that looks great on a variety of exterior surfaces, choose BEHR ULTRA Satin Enamel Exterior paint. This sheen will give your home's siding, trim and fences a pearl-like finish that also looks great on doors, trim and masonry. Also helps to guard against damage from sunlight, moisture, stains and dirt.",44.98,USD,InStock
158,312290640,Hickory Wilder Woods 0.63 in. Thick x 2 in. Wide x 94 in. Long T-Mold Molding,"This T-Molding completes the look of your wood floor. It frames the floor, defines it, and protects its edges too. It seamlessly bridges the gap between 2 floors of even height, helping one surface transition to another so there are no abrupt, unsightly edges, and giving to your room a continuous, high-end look. Its durable finish coordinates with HERITAGE MILL LUXE Hickory Wilder Woods and is a great choice to obtain a stylish look and enhance the overall appearance of the area. For best results, attach the molding to wood subfloors using countersunk nails and finish with putty. Adhere molding to concrete subfloors using construction adhesive or nails with the use of wooden dowels.",54.98,USD,InStock
159,311048971,1 qt. #PPU7-03A Sofisticata Hi-Gloss Enamel Interior/Exterior Paint,"BEHR PREMIUM PLUS Interior/Exterior Hi-Gloss Enamel Paint creates a durable, glass-like finish that wipes clean and resists moisture and mildew. This makes it great for doors, furniture, windows and trim.",15.98,USD,InStock
160,206013444,5-gal. #HDGB12 Northern Green Woods Flat Latex Exterior Paint,"The Glidden 5-gal. Flat Latex Exterior Paint can be applied in temperatures as low as 35° F. This paint is ideal for application on almost all exterior siding, brick, masonry and stucco. The acrylic-latex base provides a durable, mildew-resistant finish. It easily cleans up with soap and water for less mess.",120,USD,InStock
161,314739483,36 in. 380 CFM Convertible Wall Mount Range Hood in Stainless Steel with LED Lighting and Permanent Filters,"The 36 in. 380 CFM Wall Mount Range Hood with the USA and Canada ETL Certified is a Perfect Combination of Style and Practicality. The Ultra-Quiet Motor Do an Incredible Job at Quickly Remove Smoke and Other Cooking Odors from the Air. Come with a Gently Rounded Corners Design, Creates a Focal Point with a Distinctive Modern Look. Removable, Reusable, Dishwasher-Safe Stainless-Steel Filter For Easy Cleaning and Maintenance. Two Bright LEDs Shine Light on Your Stovetop for Better Cooking Visibility. During the Past Years, Empava Range Hoods Have Been a Very Popular Choice for Kitchen Upgrades and New Builds.",290.99,USD,InStock
162,205775226,6 in. x 10 in. x 26 in. Western Red Cedar Alpine Rough Sawn Corbel,"Our Rustic Collection is an instant classic. Rustic wood millwork utilizes the technologies of today to build the 'log and timber' wood products that have been in architecture for centuries. Because our products are not kiln dried, each item in our Rustic Collection is 100% unique and will contain the natural variations that the wood species offers. Your wood bracket, corbel, rafter tail, will contain unique colors, grains, textures, knots, sapwood and heartwood content and possible sap bleeding and even natural checking, splitting and cracks. These natural variations are what make the Rustic Collection stand out from the rest. Be proud of your project; stand out from the cookie-cutter homes; use the Rustic Collection family of products.",147.63,USD,InStock
163,206495941,3/4 in. Red Plastic Push-to-Connect End Cap Fitting (5-Pack),"The JG Speedfit 3/4 in. Red Push-to-Connect End Cap Contractor Pack (5-Pack) is a fast and easy way to temporarily or permanently cap-off Copper, CPVC or PEX pipe without the need for special tools, glue or soldering. End Caps are also useful when pressure testing a system before fixtures and appliances are connected. John Guest's innovative and reliable push-fit technology reduces installation time by as much as 40% versus traditional methods. They are great for use in hard to reach or confined spaces and are suitable for domestic hot/cold water applications. Fittings incorporate a collet with stainless steel teeth which tightly grips the pipe and an EPDM O-ring to provide a permanent leak-proof seal. Disconnection is just as easy and requires no special tools.",17.56,USD,InStock
164,302706800,Tuscany Grand Hinged 36 in. x 36 in. x 80 in. Center Drain Alcove Shower Kit in Desert Sand and Old Bronze Hardware,"American Bath Factory presents Sistine Stone DIY Mosaic shower kits which comes in 3 different package options: Basic, Grand and Luxe. These packages were created so you can complete your bathroom with the transformation you always dreamed of. You can surround yourself with the luxurious look of natural stone, Sistine Stone is a proprietary solid surface material that is easy to install and easier to clean and enjoy. The shower packages come in a few pieces so that installation is quick and easy, saving you both time and money. The showers feature 24 in. x 12 in. wall tile panels and mosaic glass tile accented liner and floor. Showers are 80 in. tall and come with a shaving step and soap dish to match. The Basic package comes with the shower pan and the wall panels. The Grand and Luxe packages come with the glass surround that features heavy-duty tempered glass for safety and durability. The Luxe package also comes with an Exposed Thermostatic Faucet which will complete your shower for a truly luxurious experience. This is the Alcove 36 in. x 36 in. Grand Hinged shower package with Desert Sand walls, Tuscany Mosaic Accents, Center Drain and Old World Bronze metal finish for the hardware. The Grand Hinged kit includes the pan, walls, shaving step, soap dish, drain, and glass enclosure surround with hardware.",1999,USD,InStock
165,308217391,5 gal. #OR-W13 Shoelace Eggshell Enamel Interior Paint & Primer,"Love your space like never before with the high-performance formulation of BEHR MARQUEE Interior Paint. This advanced stain-blocking paint & primer provides long-lasting beauty with exceptional durability and stain resistance. Your walls will stay looking fresh and beautiful year after year – backed by a Lifetime Limited Warranty, see back label for details.  A primer coat may be needed on some surfaces. See back label for details.",213,USD,InStock
166,310980837,8 oz. #P230-4 Citrus Punch Satin Enamel Interior/Exterior Paint & Primer Sample,"With exceptional performance, BEHR MARQUEE Paint & Primer offers beauty and protection, inside and out. Before delving into a painting project, preview the color with the BEHR MARQUEE 8 oz. sample. This sample can be used on interior or exterior surfaces and covers up to 16 sq. ft.",4.57,USD,InStock
167,310336142,5 gal. PPG1024-7 Friar's Brown Flat Interior Latex Paint,"Glidden Premium flat interior paint with primer offers exceptional value and a quality finish that helps beautify your low-traffic spaces such as dining rooms, master bedrooms and formal areas. Glidden Premium is a Zero VOC, Low Odor paint with primer that features good hide and coverage, a scrubbable and washable coating and a thick, easy to apply formula all backed by a Lifetime Guarantee. Glidden Premium provides a mildew resistant coating that can be tinted into more than 1,100 Glidden colors and is formulated for lasting results, often for less than other leading brands. For more than 140 years, painters have trusted Glidden and Glidden paints to help them achieve the smart, beautiful results and Glidden Premium delivers on this tradition with a durable finish at an exceptional value. Colorants added to this base paint may increase VOC level significantly depending on color choice.",92.98,USD,InStock
168,306892864,68 in. Acrylic Oval Drop-in Air Bathtub in Bone,"Do you love the intricate craftmanship of historical design styles. With its iconic oval shape and raised scallop deck detailing, the 68 in. x 48 in. Oval air bath alludes to classical Roman architecture and will add opulence to any bathroom it graces. Install it in a custom-built island and make this tub the showpiece of your master bath. It features a deep bathing well and space for 2 people. Twenty-5 spa-grade air jets spread throughout the side walls and floor furnish soft tissue massage to both bathers. Choose from a variety of tub colors and hardware finishes to suit your bathrooms design scheme. Like the architecture that inspired it, the 68 in. x 48 in. Oval is built stand the test of time.",2002.33,USD,InStock
169,315373931,"48 in. Reflective Driveway Markers Driveway Poles for Easy Visibility at Night, Yellow (20-Pack)","FiberMarker 48 in. Reflective Driveway Markers for Easy Visibility at Night FiberMarkers has been specialized in manufacturing fiberglass reflective driveway markers since 1999. We offer a variety of different options with more competitive price and high quality for our customers. Driveway marking to do at night As markers for the end of the driveway, and as guides for backing in and out of garage. Protect your curb and grass from running over by trash trucks, where the grass meets the street. As driveway markers on ranch, safer for horses and cars, and can be pulled out when you mow instead of having to work around them.",36.99,USD,InStock
170,202034088,2 in. Zinc-Plated Heavy Duty Corner Brace (2-Pack),"The Everbilt 2 in. Heavy Duty Corner Braces (2-Pack) are ideal for heavy duty reinforcement for flat-surface, right angle corner joints. Great for indoor or outdoor applications. Countersunk design allows screws to sit flush with plate. Easy to install.",4.64,USD,InStock
171,315566381,"13/16"" Dia Adjustable 120"" to 170"" Triple Curtain Rod in Black with Bruno Finials","Triple rod set is perfect to support three different layers of drapery of your style. Also add alluring style and refined touch to your window treatment and home decor. Triple bracket projection: wall to front rod 5.5 inch, wall to middle rod 3-3/8 inch, wall to back rod 1.5 inch.",154.28,USD,InStock
172,206651777,Gela 60 in. W x 22 in. D x 35 in. H Vanity in Grey with Marble Vanity Top in White with Basin and Mirror,"A perfect complement to a contemporary space, the Vinnova Gela Vanity combines the clean, sharp lines of modern design with classic furniture styling. The Carrara White marble countertop provides a dramatic contrast with the dark Espresso cabinet. Simple, bar-style pulls and knobs adorn the spacious drawers and doors, which conceal ample storage space for all your bathroom accoutrements.",1513.87,USD,InStock
173,314979617,2 ft. White Drop-in. Style Guardrail,"Create a modular system to protect equipment, inventory, and individuals from damage or injury with this highly visible powder coat yellow Structural Guard Rail. Triple ridge corrugated rails are constructed from 1/8 in. thick material, made for high impact resistance indoors or out. Posts are constructed of round corner 1/4 in. thick material. The steel base plate measures 10 in. square and is 5/8 in. thick. Bolts and washers are provided with individual rail sections. Concrete mounting kit is available separately. Provide a strong barrier with easy accessibility with our Drop-In Style rails. Slide rail sections into post saddles for simple assembly. Each Drop-In Style rail section includes 2 brackets. Bolt-On Style rails are designed for permanent installation. Models GR-TP-YL and GR-TP-GAL posts include mounting holes on all 4 sides for use in corners or center posts.",131.88,USD,InStock
174,312149078,Radiator 1995-2004 Toyota Tacoma 2.4L 2.7L 3.4L,Radiators are an important part of the engine's cooling system. The main function of the radiator is to extract and dissipate heat from the engine. Radiators help cool the engine for optimal performance.,286.99,USD,InStock
175,315611657,Z Bar 72 in. x 84 in. Pre-Assembled Sage Green Stained Wood Interior Double Sliding Barn Door with Hardware Kit,"Ready to Hang Series barn door, which is 100% Pre-Assembled, is designed to be a hassle free barn door to save you time and trouble on door assembly. CALHOME sliding rail hardware and Ready to Install Series barn door kits contain everything needed to transform any doorway into an elegantly beautiful passageway between spaces. The front-mounted hardware and exposed rollers give it a timeless look that complements any contemporary, rustic or industrial decor. All hardware is constructed of high quality powder coated steel. Each Pre-Assembled door slab has natural knot patterns which makes every door unique. The design provides a stunning focal point for any space while also providing high functionality. This Fully Pre-Assembled door will add a touch of farmhouse chic to any space.",1079.99,USD,InStock
176,317488496,Meander Custom Size Brown 10 in. x 31.5 in. Indoor Carpet Stair Tread Cover Slip Resistant Backing (Set of 3),"Our Custom Size Latex Back Stair Treads offers a large variety of Size and Designs. They are machine made, printed, synthetic (Nylon), slip resistant latex backed Customize stair treads. Exclusively cut and bonded.",60.87,USD,InStock
